shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
20654528,乔巴萌宠乐园,121.23758,31.37337,40,95,宠物店,pet,20654528,宠物,11
20665896,Maggie 猫精灵寄养舍,121.474747,31.320411,45,95,宠物店,pet,20665896,宠物,67
20671775,水晶宠物,121.67804,31.28338,35,95,宠物店,pet,20671775,宠物,17
20673859,Canil狗窝宠物体验馆,121.49208,31.25453,50,95,宠物店,pet,20673859,宠物,3186
20767259,万千宠爱宠物店,121.45264,31.2605,40,95,NULL,NULL,NULL,NULL,35
20895130,Home宠物酒店,121.339808,31.088492,50,95,宠物店,pet,20895130,宠物,299
2093083,心连心宠物诊所,121.472272,31.264893,35,95,宠物医院,pet,2093083,NULL,87
2096602,二军大附属宠物医院,121.505718,31.317163,30,95,宠物医院,pet,2096602,宠物,177
21015145,森林爱宠宠物俱乐部Forest Pet Club,121.49166,31.28917,35,95,宠物店,pet,21015145,宠物,50
21068605,可心宠物,121.693816,31.185824,35,95,宠物店,pet,21068605,宠物,6
21070214,宠物世家,121.38748,31.10781,40,95,宠物店,pet,21070214,宠物,125
21075417,绿骏宠物乐园,121.49689,31.27129,20,95,宠物店,pet,21075417,宠物,159
21149346,兜兜宠物店,121.381055,31.21758,35,95,宠物店,pet,21149346,宠物,23
21257403,布娃娃猫舍,121.41922,31.23808,35,95,宠物店,pet,21257403,宠物,27
21319211,Saya’s Pet Shops宠物生活馆,121.282305,31.335046,30,95,宠物店,pet,21319211,宠物,14
21341840,云宠生活馆,121.40585,31.31094,50,95,宠物店,pet,21341840,宠物,77
21354018,浦东宠物,121.50494,31.18976,20,95,宠物店,pet,21354018,宠物,226
21384379,那家宠物店,121.48457,31.16793,20,95,NULL,NULL,NULL,NULL,13
21400877,Kawaii宠物,121.39305,31.1933,35,95,宠物店,pet,21400877,宠物,52
21408826,星派爱宠,121.37457,31.242536,35,95,宠物店,pet,21408826,宠物,29
21577001,点点宠物,121.586209,31.208067,40,95,宠物医院,pet,4205752,宠物,140
21602375,鑫鎂宠物会所,121.163912,30.895939,30,95,宠物店,pet,21602375,宠物,6
21619092,怪叔叔の萌犬部落,121.52416004090777,31.256419263056618,50,95,宠物店,pet,21619092,宠物,84
21649233,熊猫之家,121.40015,31.21764,50,95,宠物店,pet,21649233,宠物,438
21657417,KD宠物健康专家,121.473214,31.338178,40,95,宠物医院,pet,21657417,宠物,56
21721407,小咪宠物店,121.37647,31.09979,40,95,宠物店,pet,21721407,NULL,40
21732067,御宠乐园,121.50033,31.15082,45,95,宠物店,pet,21732067,宠物,50
21750446,懒猫房子家庭猫舍,121.56259,31.15114,35,95,宠物店,pet,21750446,宠物,1
21931637,思玥宠物,121.46518,31.23403,30,95,宠物店,pet,21931637,宠物,16
21962097,木耳麻麻猫咪寄养,121.6931,31.18767,40,95,宠物店,pet,21962097,宠物,30
21973625,宝多来宠物,121.44201,31.24242,45,95,宠物店,pet,2628421,宠物,189
22049457,萌宠屋,121.434061,31.232743,40,95,宠物店,pet,22049457,NULL,41
