shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
13712715,沪旺客,121.44324,31.23989,35,10,快餐简餐,food,13712715,美食,15
13712893,金钱豹,121.518367,31.228219,30,10,自助餐,food,502333,美食,6220
13713162,清真私房牛肉面,121.482539,31.402138,35,10,小吃快餐,food,13713162,美食,10
13713281,树袋熊咖啡厅,121.429149,31.200056,30,10,咖啡厅,food,13713281,美食,6
13713441,淼鑫猪肚鸡,121.585678,31.33612,40,10,粤菜馆,food,13713441,美食,556
13714205,黑森林,121.47793,31.205782,35,10,西式甜点,food,507094,美食,130
13714674,米禾谷煲仔饭专家,121.228298,31.156257,30,10,快餐简餐,food,13714674,美食,59
13715160,阳澄湖大闸蟹,121.48106,31.3461,35,10,蟹宴,food,13715160,美食,2
13718140,小谢龙虾,121.4588,31.25398,35,10,海鲜,food,13718140,美食,24
13718964,秦韵风,121.46033,30.94231,35,10,快餐简餐,food,13718964,美食,26
13718998,百年面道,121.600628,31.251706,35,10,小吃快餐,food,6628558,美食,13
13719402,曹琳米线,121.19402,31.148888,30,10,米粉,food,13719402,美食,14
13721415,田园食味,121.533154,31.296227,35,10,农家菜,food,13721415,美食,435
13722638,辉哥海鲜火锅,121.4500469,31.2095006,45,10,火锅,food,505849,美食,316
13723427,紫燕百味鸡,121.447849,31.332276,35,10,熟食,food,507071,美食,32
13724395,绿地九龙宾馆中餐厅,121.492026,31.25397,30,10,本帮江浙菜,food,13724395,美食,33
13724974,江南小厨,121.4815597,31.26790057,35,10,本帮菜,food,5252504,美食,21
13725215,淮南大通牛肉汤,121.385233,31.1078,35,10,小吃,food,13725215,美食,17
13725239,快乐柠檬,121.50789,31.281446,30,10,饮品,food,1917097,美食,118
13725509,King Albert,121.460449,31.214218,45,10,咖啡厅,food,13725509,美食,383
13725773,阳澄湖大闸蟹,121.453956,31.270672,35,10,海鲜,food,13725773,美食,3
13725778,阳澄湖大闸蟹,121.47346,31.28719,40,10,蟹宴,food,13715095,美食,0
13726262,糖纸甜品,121.442565,31.185261,35,10,港台甜品,food,9186103,美食,2098
13727732,来自贸易,121.497299999995,31.3403000000099,35,10,川菜/家常菜,food,13727732,美食,1
13728933,阿拉米德日式料理店,121.489102,30.924958,35,10,日本料理,food,13728933,美食,40
13729141,椒香辉映干锅制造,121.475437,31.235219,35,10,香锅,food,6021382,美食,225
13729238,快乐柠檬,121.40244,31.211609,30,10,饮品,food,1917097,美食,260
13729664,重庆和记麻辣烫,121.44544,31.26612,30,10,麻辣烫,food,13729664,美食,57
13729673,元树参茸海味,121.474271,31.218157,35,10,燕翅鲍,food,13729673,美食,36
13731430,蝶客,121.414358,31.221862,40,10,本帮江浙菜,NULL,NULL,NULL,619
13736741,台北小站,121.194716,31.034587,30,10,面包甜点,food,13736741,美食,46
13738900,三合面馆,121.50513,31.266273,30,10,小吃快餐,food,13738900,美食,14
13739729,老桥头月饼,121.75046,31.04636,35,10,面包甜点,food,13739729,美食,11
13741772,亦人亦碗,121.42373,31.23742,40,10,寿司/简餐,food,3265021,美食,1387
13743919,永顺和苏州汤包馆,121.51058,31.25762,30,10,小笼,food,3102394,美食,83
13744619,零度西饼屋,121.587799,31.29196,35,10,面包甜点,food,13744619,美食,7
13747251,CIAO意大利餐厅,121.196479,31.034162,35,10,意大利菜,food,13747251,美食,558
13747283,格调,121.49038,31.221306,35,10,小吃,food,13747283,美食,7
13748263,新街坊特色菜饭,121.69416,31.19744,35,10,快餐简餐,food,13748263,美食,15
13749058,Hbf,121.50498,31.21082,35,10,其他中餐,food,13749058,美食,1
13749566,Homemade Cafe Cocktail Bar,121.48202,31.20258,45,10,西餐,food,13749566,美食,278
13750823,曼顿,121.4562397,31.33979408,35,10,西式简餐,food,13750823,美食,4
13751381,肯德基,121.819284,30.909733,35,10,西式简餐,food,505410,NULL,35
13752419,青若寿司居酒屋,121.560045,31.210751,45,10,寿司/简餐,food,13752419,美食,361
13765120,塔哈尔,121.378744,31.107888,40,10,新疆菜,food,507320,美食,8503
13766220,佳味家常菜,121.479875,31.318901,35,10,快餐简餐,food,13766220,美食,5
